numero,densidadb,densidadp,replica,tamano,circ,at,numCF,densidadp_porc,at_n,tamanoat2,numCFat2,circat2,densidadp_num
29,0.7,0.01,2,530,0.838,969517,126,0.7,0.912932216,483.8540743,115.0294592,0.765037197,1
30,0.7,0.01,2,519,0.814,969517,126,0.7,0.912932216,473.8118199,115.0294592,0.743126823,1
31,0.7,0.01,2,472,0.893,969517,126,0.7,0.912932216,430.9040058,115.0294592,0.815248469,1
32,0.7,0.01,2,286,0.876,969517,126,0.7,0.912932216,261.0986137,115.0294592,0.799728621,1
33,0.7,0.01,2,582,0.894,969517,126,0.7,0.912932216,531.3265495,115.0294592,0.816161401,1
34,0.7,0.01,2,289,0.898,969517,126,0.7,0.912932216,263.8374103,115.0294592,0.81981313,1
35,0.7,0.01,2,355,0.885,969517,126,0.7,0.912932216,324.0909365,115.0294592,0.807945011,1
36,0.7,0.01,2,226,0.935,969517,126,0.7,0.912932216,206.3226807,115.0294592,0.853591622,1
37,0.7,0.01,2,795,0.814,969517,126,0.7,0.912932216,725.7811114,115.0294592,0.743126823,1
38,0.7,0.01,2,284,0.956,969517,126,0.7,0.912932216,259.2727492,115.0294592,0.872763198,1
39,0.7,0.01,2,382,0.907,969517,126,0.7,0.912932216,348.7401064,115.0294592,0.82802952,1
40,0.7,0.01,2,263,0.965,969517,126,0.7,0.912932216,240.1011727,115.0294592,0.880979588,1
41,0.7,0.01,2,221,0.931,969517,126,0.7,0.912932216,201.7580196,115.0294592,0.849939893,1
42,0.7,0.01,2,220,0.93,969517,126,0.7,0.912932216,200.8450874,115.0294592,0.849026961,1
43,0.7,0.01,2,148,0.934,969517,126,0.7,0.912932216,135.1139679,115.0294592,0.852678689,1
44,0.7,0.01,2,289,0.929,969517,126,0.7,0.912932216,263.8374103,115.0294592,0.848114028,1
45,0.7,0.01,2,307,0.742,969517,126,0.7,0.912932216,280.2701902,115.0294592,0.677395704,1
46,0.7,0.01,2,101,0.99,969517,126,0.7,0.912932216,92.20615378,115.0294592,0.903802893,1
47,0.7,0.01,2,685,0.811,969517,126,0.7,0.912932216,625.3585677,115.0294592,0.740388027,1
48,0.7,0.01,2,155,0.729,969517,126,0.7,0.912932216,141.5044934,115.0294592,0.665527585,1
49,0.7,0.01,2,215,0.949,969517,126,0.7,0.912932216,196.2804264,115.0294592,0.866372673,1
50,0.7,0.01,2,300,0.892,969517,126,0.7,0.912932216,273.8796647,115.0294592,0.814335536,1
51,0.7,0.01,2,426,0.903,969517,126,0.7,0.912932216,388.9091238,115.0294592,0.824377791,1
52,0.7,0.01,2,281,0.883,969517,126,0.7,0.912932216,256.5339526,115.0294592,0.806119146,1
53,0.7,0.01,2,491,0.806,969517,126,0.7,0.912932216,448.2497179,115.0294592,0.735823366,1
54,0.7,0.01,2,442,0.917,969517,126,0.7,0.912932216,403.5160393,115.0294592,0.837158842,1
55,0.7,0.01,2,163,0.923,969517,126,0.7,0.912932216,148.8079511,115.0294592,0.842636435,1
56,0.7,0.01,2,246,0.94,969517,126,0.7,0.912932216,224.581325,115.0294592,0.858156283,1
57,0.7,0.01,2,440,0.873,969517,126,0.7,0.912932216,401.6901749,115.0294592,0.796989824,1
58,0.7,0.01,2,381,0.892,969517,126,0.7,0.912932216,347.8271741,115.0294592,0.814335536,1
59,0.7,0.01,2,441,0.859,969517,126,0.7,0.912932216,402.6031071,115.0294592,0.784208773,1
60,0.7,0.01,2,147,0.862,969517,126,0.7,0.912932216,134.2010357,115.0294592,0.78694757,1
61,0.7,0.01,2,122,0.903,969517,126,0.7,0.912932216,111.3777303,115.0294592,0.824377791,1
62,0.7,0.01,2,274,0.932,969517,126,0.7,0.912932216,250.1434271,115.0294592,0.850852825,1
63,0.7,0.01,2,280,0.935,969517,126,0.7,0.912932216,255.6210204,115.0294592,0.853591622,1
64,0.7,0.01,2,328,0.909,969517,126,0.7,0.912932216,299.4417667,115.0294592,0.829855384,1
65,0.7,0.01,2,311,0.949,969517,126,0.7,0.912932216,283.921919,115.0294592,0.866372673,1
66,0.7,0.01,2,430,0.83,969517,126,0.7,0.912932216,392.5608527,115.0294592,0.757733739,1
67,0.7,0.01,2,265,0.945,969517,126,0.7,0.912932216,241.9270371,115.0294592,0.862720944,1
68,0.7,0.01,2,207,0.964,969517,126,0.7,0.912932216,188.9769686,115.0294592,0.880066656,1
69,0.7,0.01,2,188,0.947,969517,126,0.7,0.912932216,171.6312565,115.0294592,0.864546808,1
70,0.7,0.01,2,206,0.947,969517,126,0.7,0.912932216,188.0640364,115.0294592,0.864546808,1
71,0.7,0.01,2,365,0.895,969517,126,0.7,0.912932216,333.2202587,115.0294592,0.817074333,1
72,0.7,0.01,2,233,0.944,969517,126,0.7,0.912932216,212.7132062,115.0294592,0.861808012,1
73,0.7,0.01,2,935,0.68,969517,126,0.7,0.912932216,853.5916216,115.0294592,0.620793907,1
74,0.7,0.01,2,747,0.773,969517,126,0.7,0.912932216,681.960365,115.0294592,0.705696603,1
75,0.7,0.01,2,308,0.893,969517,126,0.7,0.912932216,281.1831224,115.0294592,0.815248469,1
76,0.7,0.01,2,550,0.85,969517,126,0.7,0.912932216,502.1127186,115.0294592,0.775992383,1
77,0.7,0.01,2,226,0.927,969517,126,0.7,0.912932216,206.3226807,115.0294592,0.846288164,1
78,0.7,0.01,2,133,0.862,969517,126,0.7,0.912932216,121.4199847,115.0294592,0.78694757,1
79,0.7,0.01,2,594,0.767,969517,126,0.7,0.912932216,542.2817361,115.0294592,0.700219009,1
80,0.7,0.01,2,206,0.926,969517,126,0.7,0.912932216,188.0640364,115.0294592,0.845375232,1
81,0.7,0.01,2,327,0.922,969517,126,0.7,0.912932216,298.5288345,115.0294592,0.841723503,1
82,0.7,0.01,2,104,0.801,969517,126,0.7,0.912932216,94.94495042,115.0294592,0.731258705,1
83,0.7,0.01,2,194,0.964,969517,126,0.7,0.912932216,177.1088498,115.0294592,0.880066656,1
84,0.7,0.01,2,265,0.909,969517,126,0.7,0.912932216,241.9270371,115.0294592,0.829855384,1
85,0.7,0.01,2,422,0.916,969517,126,0.7,0.912932216,385.257395,115.0294592,0.836245909,1
86,0.7,0.01,2,211,0.949,969517,126,0.7,0.912932216,192.6286975,115.0294592,0.866372673,1
87,0.7,0.01,2,427,0.891,969517,126,0.7,0.912932216,389.8220561,115.0294592,0.813422604,1
88,0.7,0.01,2,130,0.951,969517,126,0.7,0.912932216,118.681188,115.0294592,0.868198537,1
89,0.7,0.01,2,386,0.87,969517,126,0.7,0.912932216,352.3918352,115.0294592,0.794251028,1
90,0.7,0.01,2,151,0.942,969517,126,0.7,0.912932216,137.8527646,115.0294592,0.859982147,1
91,0.7,0.01,2,188,0.956,969517,126,0.7,0.912932216,171.6312565,115.0294592,0.872763198,1
92,0.7,0.01,2,162,0.95,969517,126,0.7,0.912932216,147.8950189,115.0294592,0.867285605,1
93,0.7,0.01,2,651,0.862,969517,126,0.7,0.912932216,594.3188724,115.0294592,0.78694757,1
94,0.7,0.01,2,184,0.959,969517,126,0.7,0.912932216,167.9795277,115.0294592,0.875501995,1
95,0.7,0.01,2,524,0.931,969517,126,0.7,0.912932216,478.376481,115.0294592,0.849939893,1
96,0.7,0.01,2,132,0.903,969517,126,0.7,0.912932216,120.5070525,115.0294592,0.824377791,1
97,0.7,0.01,2,588,0.85,969517,126,0.7,0.912932216,536.8041428,115.0294592,0.775992383,1
98,0.7,0.01,2,387,0.774,969517,126,0.7,0.912932216,353.3047674,115.0294592,0.706609535,1
99,0.7,0.01,2,396,0.884,969517,126,0.7,0.912932216,361.5211574,115.0294592,0.807032079,1
100,0.7,0.01,2,552,0.868,969517,126,0.7,0.912932216,503.938583,115.0294592,0.792425163,1
101,0.7,0.01,2,192,0.954,969517,126,0.7,0.912932216,175.2829854,115.0294592,0.870937334,1
102,0.7,0.01,2,313,0.938,969517,126,0.7,0.912932216,285.7477835,115.0294592,0.856330418,1
103,0.7,0.01,2,398,0.9,969517,126,0.7,0.912932216,363.3470218,115.0294592,0.821638994,1
104,0.7,0.01,2,354,0.957,969517,126,0.7,0.912932216,323.1780043,115.0294592,0.87367613,1
105,0.7,0.01,2,84,0.957,969517,126,0.7,0.912932216,76.68630611,115.0294592,0.87367613,1
106,0.7,0.01,2,147,0.942,969517,126,0.7,0.912932216,134.2010357,115.0294592,0.859982147,1
107,0.7,0.01,2,310,0.912,969517,126,0.7,0.912932216,283.0089868,115.0294592,0.832594181,1
108,0.7,0.01,2,113,0.94,969517,126,0.7,0.912932216,103.1613404,115.0294592,0.858156283,1
109,0.7,0.01,2,435,0.91,969517,126,0.7,0.912932216,397.1255138,115.0294592,0.830768316,1
110,0.7,0.01,2,93,0.975,969517,126,0.7,0.912932216,84.90269605,115.0294592,0.89010891,1
111,0.7,0.01,2,540,0.898,969517,126,0.7,0.912932216,492.9833964,115.0294592,0.81981313,1
112,0.7,0.01,2,569,0.582,969517,126,0.7,0.912932216,519.4584307,115.0294592,0.531326549,1
113,0.7,0.01,2,204,0.929,969517,126,0.7,0.912932216,186.238172,115.0294592,0.848114028,1
114,0.7,0.01,2,87,0.882,969517,126,0.7,0.912932216,79.42510276,115.0294592,0.805206214,1
115,0.7,0.01,2,570,0.916,969517,126,0.7,0.912932216,520.3713629,115.0294592,0.836245909,1
116,0.7,0.01,2,613,0.82,969517,126,0.7,0.912932216,559.6274482,115.0294592,0.748604417,1
117,0.7,0.01,2,148,0.938,969517,126,0.7,0.912932216,135.1139679,115.0294592,0.856330418,1
118,0.7,0.01,2,410,0.888,969517,126,0.7,0.912932216,374.3022084,115.0294592,0.810683807,1
119,0.7,0.01,2,857,0.686,969517,126,0.7,0.912932216,782.3829088,115.0294592,0.6262715,1
120,0.7,0.01,2,657,0.828,969517,126,0.7,0.912932216,599.7964656,115.0294592,0.755907875,1
121,0.7,0.01,2,437,0.887,969517,126,0.7,0.912932216,398.9513782,115.0294592,0.809770875,1
122,0.7,0.01,2,149,0.93,969517,126,0.7,0.912932216,136.0269001,115.0294592,0.849026961,1
123,0.7,0.01,2,152,0.901,969517,126,0.7,0.912932216,138.7656968,115.0294592,0.822551926,1
124,0.7,0.01,2,369,0.824,969517,126,0.7,0.912932216,336.8719876,115.0294592,0.752256146,1
125,0.7,0.01,2,277,0.943,969517,126,0.7,0.912932216,252.8822237,115.0294592,0.860895079,1
126,0.7,0.01,2,202,0.794,969517,126,0.7,0.912932216,184.4123076,115.0294592,0.724868179,1
1,0.7,0.01,3,363,0.926,1073797,146,0.7,1.011126029,367.0387485,147.6244002,0.936302703,1
2,0.7,0.01,3,111,0.896,1073797,146,0.7,1.011126029,112.2349892,147.6244002,0.905968922,1
3,0.7,0.01,3,368,0.917,1073797,146,0.7,1.011126029,372.0943787,147.6244002,0.927202569,1
4,0.7,0.01,3,342,0.74,1073797,146,0.7,1.011126029,345.8051019,147.6244002,0.748233261,1
5,0.7,0.01,3,404,0.888,1073797,146,0.7,1.011126029,408.4949157,147.6244002,0.897879914,1
6,0.7,0.01,3,159,0.943,1073797,146,0.7,1.011126029,160.7690386,147.6244002,0.953491845,1
7,0.7,0.01,3,598,0.866,1073797,146,0.7,1.011126029,604.6533654,147.6244002,0.875635141,1
8,0.7,0.01,3,338,0.907,1073797,146,0.7,1.011126029,341.7605978,147.6244002,0.917091308,1
9,0.7,0.01,3,117,0.917,1073797,146,0.7,1.011126029,118.3017454,147.6244002,0.927202569,1
10,0.7,0.01,3,135,0.879,1073797,146,0.7,1.011126029,136.5020139,147.6244002,0.88877978,1
11,0.7,0.01,3,441,0.8,1073797,146,0.7,1.011126029,445.9065788,147.6244002,0.808900823,1
12,0.7,0.01,3,108,0.938,1073797,146,0.7,1.011126029,109.2016111,147.6244002,0.948436215,1
13,0.7,0.01,3,123,0.964,1073797,146,0.7,1.011126029,124.3685016,147.6244002,0.974725492,1
14,0.7,0.01,3,200,0.94,1073797,146,0.7,1.011126029,202.2252058,147.6244002,0.950458467,1
15,0.7,0.01,3,237,0.96,1073797,146,0.7,1.011126029,239.6368689,147.6244002,0.970680988,1
16,0.7,0.01,3,117,0.956,1073797,146,0.7,1.011126029,118.3017454,147.6244002,0.966636484,1
17,0.7,0.01,3,166,0.95,1073797,146,0.7,1.011126029,167.8469208,147.6244002,0.960569728,1
18,0.7,0.01,3,224,0.881,1073797,146,0.7,1.011126029,226.4922305,147.6244002,0.890802032,1
19,0.7,0.01,3,317,0.881,1073797,146,0.7,1.011126029,320.5269512,147.6244002,0.890802032,1
20,0.7,0.01,3,535,0.846,1073797,146,0.7,1.011126029,540.9524255,147.6244002,0.855412621,1
21,0.7,0.01,3,727,0.68,1073797,146,0.7,1.011126029,735.0886231,147.6244002,0.6875657,1
22,0.7,0.01,3,233,0.916,1073797,146,0.7,1.011126029,235.5923648,147.6244002,0.926191443,1
23,0.7,0.01,3,191,0.972,1073797,146,0.7,1.011126029,193.1250715,147.6244002,0.9828145,1
24,0.7,0.01,3,475,0.873,1073797,146,0.7,1.011126029,480.2848638,147.6244002,0.882713023,1
25,0.7,0.01,3,172,0.974,1073797,146,0.7,1.011126029,173.913677,147.6244002,0.984836752,1
26,0.7,0.01,3,186,0.875,1073797,146,0.7,1.011126029,188.0694414,147.6244002,0.884735275,1
27,0.7,0.01,3,85,0.954,1073797,146,0.7,1.011126029,85.94571247,147.6244002,0.964614232,1
28,0.7,0.01,3,501,0.908,1073797,146,0.7,1.011126029,506.5741406,147.6244002,0.918102434,1
29,0.7,0.01,3,418,0.886,1073797,146,0.7,1.011126029,422.6506801,147.6244002,0.895857662,1
30,0.7,0.01,3,300,0.922,1073797,146,0.7,1.011126029,303.3378087,147.6244002,0.932258199,1
31,0.7,0.01,3,187,0.948,1073797,146,0.7,1.011126029,189.0805674,147.6244002,0.958547476,1
32,0.7,0.01,3,183,0.963,1073797,146,0.7,1.011126029,185.0360633,147.6244002,0.973714366,1
33,0.7,0.01,3,151,0.918,1073797,146,0.7,1.011126029,152.6800304,147.6244002,0.928213695,1
34,0.7,0.01,3,484,0.883,1073797,146,0.7,1.011126029,489.3849981,147.6244002,0.892824284,1
35,0.7,0.01,3,251,0.967,1073797,146,0.7,1.011126029,253.7926333,147.6244002,0.97775887,1
36,0.7,0.01,3,204,0.929,1073797,146,0.7,1.011126029,206.2697099,147.6244002,0.939336081,1
37,0.7,0.01,3,322,0.895,1073797,146,0.7,1.011126029,325.5825814,147.6244002,0.904957796,1
38,0.7,0.01,3,409,0.861,1073797,146,0.7,1.011126029,413.5505459,147.6244002,0.870579511,1
39,0.7,0.01,3,206,0.89,1073797,146,0.7,1.011126029,208.291962,147.6244002,0.899902166,1
40,0.7,0.01,3,536,0.826,1073797,146,0.7,1.011126029,541.9635516,147.6244002,0.8351901,1
41,0.7,0.01,3,145,0.954,1073797,146,0.7,1.011126029,146.6132742,147.6244002,0.964614232,1
42,0.7,0.01,3,263,0.92,1073797,146,0.7,1.011126029,265.9261456,147.6244002,0.930235947,1
43,0.7,0.01,3,314,0.941,1073797,146,0.7,1.011126029,317.4935731,147.6244002,0.951469593,1
44,0.7,0.01,3,582,0.837,1073797,146,0.7,1.011126029,588.4753489,147.6244002,0.846312486,1
45,0.7,0.01,3,386,0.801,1073797,146,0.7,1.011126029,390.2946472,147.6244002,0.809911949,1
46,0.7,0.01,3,198,0.922,1073797,146,0.7,1.011126029,200.2029538,147.6244002,0.932258199,1
47,0.7,0.01,3,255,0.955,1073797,146,0.7,1.011126029,257.8371374,147.6244002,0.965625358,1
48,0.7,0.01,3,232,0.96,1073797,146,0.7,1.011126029,234.5812387,147.6244002,0.970680988,1
49,0.7,0.01,3,362,0.933,1073797,146,0.7,1.011126029,366.0276225,147.6244002,0.943380585,1
50,0.7,0.01,3,492,0.782,1073797,146,0.7,1.011126029,497.4740063,147.6244002,0.790700555,1
51,0.7,0.01,3,119,0.933,1073797,146,0.7,1.011126029,120.3239975,147.6244002,0.943380585,1
52,0.7,0.01,3,349,0.856,1073797,146,0.7,1.011126029,352.8829841,147.6244002,0.865523881,1
53,0.7,0.01,3,177,0.954,1073797,146,0.7,1.011126029,178.9693071,147.6244002,0.964614232,1
54,0.7,0.01,3,217,0.925,1073797,146,0.7,1.011126029,219.4143483,147.6244002,0.935291577,1
55,0.7,0.01,3,596,0.879,1073797,146,0.7,1.011126029,602.6311133,147.6244002,0.88877978,1
56,0.7,0.01,3,526,0.868,1073797,146,0.7,1.011126029,531.8522913,147.6244002,0.877657393,1
57,0.7,0.01,3,246,0.94,1073797,146,0.7,1.011126029,248.7370031,147.6244002,0.950458467,1
58,0.7,0.01,3,334,0.838,1073797,146,0.7,1.011126029,337.7160937,147.6244002,0.847323612,1
59,0.7,0.01,3,161,0.944,1073797,146,0.7,1.011126029,162.7912907,147.6244002,0.954502971,1
60,0.7,0.01,3,113,0.952,1073797,146,0.7,1.011126029,114.2572413,147.6244002,0.96259198,1
61,0.7,0.01,3,134,0.942,1073797,146,0.7,1.011126029,135.4908879,147.6244002,0.952480719,1
62,0.7,0.01,3,267,0.909,1073797,146,0.7,1.011126029,269.9706498,147.6244002,0.91911356,1
63,0.7,0.01,3,633,0.768,1073797,146,0.7,1.011126029,640.0427764,147.6244002,0.77654479,1
64,0.7,0.01,3,507,0.86,1073797,146,0.7,1.011126029,512.6408967,147.6244002,0.869568385,1
65,0.7,0.01,3,160,0.999,1073797,146,0.7,1.011126029,161.7801646,147.6244002,1.010114903,1
66,0.7,0.01,3,150,0.738,1073797,146,0.7,1.011126029,151.6689044,147.6244002,0.746211009,1
67,0.7,0.01,3,475,0.823,1073797,146,0.7,1.011126029,480.2848638,147.6244002,0.832156722,1
68,0.7,0.01,3,406,0.907,1073797,146,0.7,1.011126029,410.5171678,147.6244002,0.917091308,1
69,0.7,0.01,3,132,0.954,1073797,146,0.7,1.011126029,133.4686358,147.6244002,0.964614232,1
70,0.7,0.01,3,209,0.857,1073797,146,0.7,1.011126029,211.3253401,147.6244002,0.866535007,1
71,0.7,0.01,3,82,0.968,1073797,146,0.7,1.011126029,82.91233438,147.6244002,0.978769996,1
72,0.7,0.01,3,408,0.867,1073797,146,0.7,1.011126029,412.5394199,147.6244002,0.876646267,1
73,0.7,0.01,3,236,0.948,1073797,146,0.7,1.011126029,238.6257429,147.6244002,0.958547476,1
74,0.7,0.01,3,251,0.921,1073797,146,0.7,1.011126029,253.7926333,147.6244002,0.931247073,1
75,0.7,0.01,3,508,0.873,1073797,146,0.7,1.011126029,513.6520228,147.6244002,0.882713023,1
76,0.7,0.01,3,613,0.82,1073797,146,0.7,1.011126029,619.8202558,147.6244002,0.829123344,1
77,0.7,0.01,3,125,0.968,1073797,146,0.7,1.011126029,126.3907536,147.6244002,0.978769996,1
78,0.7,0.01,3,105,0.941,1073797,146,0.7,1.011126029,106.1682331,147.6244002,0.951469593,1
79,0.7,0.01,3,96,0.929,1073797,146,0.7,1.011126029,97.06809879,147.6244002,0.939336081,1
80,0.7,0.01,3,356,0.867,1073797,146,0.7,1.011126029,359.9608663,147.6244002,0.876646267,1
81,0.7,0.01,3,179,0.911,1073797,146,0.7,1.011126029,180.9915592,147.6244002,0.921135812,1
82,0.7,0.01,3,241,0.921,1073797,146,0.7,1.011126029,243.681373,147.6244002,0.931247073,1
83,0.7,0.01,3,116,0.936,1073797,146,0.7,1.011126029,117.2906194,147.6244002,0.946413963,1
84,0.7,0.01,3,425,0.923,1073797,146,0.7,1.011126029,429.7285623,147.6244002,0.933269325,1
85,0.7,0.01,3,174,0.938,1073797,146,0.7,1.011126029,175.9359291,147.6244002,0.948436215,1
86,0.7,0.01,3,433,0.912,1073797,146,0.7,1.011126029,437.8175706,147.6244002,0.922146938,1
87,0.7,0.01,3,278,0.946,1073797,146,0.7,1.011126029,281.0930361,147.6244002,0.956525223,1
88,0.7,0.01,3,473,0.762,1073797,146,0.7,1.011126029,478.2626117,147.6244002,0.770478034,1
89,0.7,0.01,3,165,0.958,1073797,146,0.7,1.011126029,166.8357948,147.6244002,0.968658736,1
90,0.7,0.01,3,215,0.958,1073797,146,0.7,1.011126029,217.3920962,147.6244002,0.968658736,1
91,0.7,0.01,3,240,0.898,1073797,146,0.7,1.011126029,242.670247,147.6244002,0.907991174,1
92,0.7,0.01,3,395,0.662,1073797,146,0.7,1.011126029,399.3947815,147.6244002,0.669365431,1
93,0.7,0.01,3,254,0.881,1073797,146,0.7,1.011126029,256.8260114,147.6244002,0.890802032,1
94,0.7,0.01,3,181,0.921,1073797,146,0.7,1.011126029,183.0138113,147.6244002,0.931247073,1
95,0.7,0.01,3,298,0.909,1073797,146,0.7,1.011126029,301.3155567,147.6244002,0.91911356,1
96,0.7,0.01,3,228,0.813,1073797,146,0.7,1.011126029,230.5367346,147.6244002,0.822045462,1
97,0.7,0.01,3,470,0.889,1073797,146,0.7,1.011126029,475.2292337,147.6244002,0.89889104,1
98,0.7,0.01,3,305,0.914,1073797,146,0.7,1.011126029,308.3934389,147.6244002,0.924169191,1
99,0.7,0.01,3,389,0.687,1073797,146,0.7,1.011126029,393.3280253,147.6244002,0.694643582,1
100,0.7,0.01,3,316,0.947,1073797,146,0.7,1.011126029,319.5158252,147.6244002,0.95753635,1
101,0.7,0.01,3,171,0.922,1073797,146,0.7,1.011126029,172.902551,147.6244002,0.932258199,1
102,0.7,0.01,3,183,0.88,1073797,146,0.7,1.011126029,185.0360633,147.6244002,0.889790906,1
103,0.7,0.01,3,224,0.899,1073797,146,0.7,1.011126029,226.4922305,147.6244002,0.9090023,1
104,0.7,0.01,3,388,0.894,1073797,146,0.7,1.011126029,392.3168993,147.6244002,0.90394667,1
105,0.7,0.01,3,160,0.825,1073797,146,0.7,1.011126029,161.7801646,147.6244002,0.834178974,1
106,0.7,0.01,3,122,0.903,1073797,146,0.7,1.011126029,123.3573755,147.6244002,0.913046804,1
107,0.7,0.01,3,1059,0.663,1073797,146,0.7,1.011126029,1070.782465,147.6244002,0.670376557,1
108,0.7,0.01,3,211,0.911,1073797,146,0.7,1.011126029,213.3475921,147.6244002,0.921135812,1
109,0.7,0.01,3,154,0.961,1073797,146,0.7,1.011126029,155.7134085,147.6244002,0.971692114,1
110,0.7,0.01,3,277,0.925,1073797,146,0.7,1.011126029,280.08191,147.6244002,0.935291577,1
111,0.7,0.01,3,511,0.797,1073797,146,0.7,1.011126029,516.6854008,147.6244002,0.805867445,1
112,0.7,0.01,3,136,0.967,1073797,146,0.7,1.011126029,137.51314,147.6244002,0.97775887,1
113,0.7,0.01,3,234,0.94,1073797,146,0.7,1.011126029,236.6034908,147.6244002,0.950458467,1
114,0.7,0.01,3,148,0.959,1073797,146,0.7,1.011126029,149.6466523,147.6244002,0.969669862,1
115,0.7,0.01,3,85,0.954,1073797,146,0.7,1.011126029,85.94571247,147.6244002,0.964614232,1
116,0.7,0.01,3,541,0.847,1073797,146,0.7,1.011126029,547.0191817,147.6244002,0.856423747,1
117,0.7,0.01,3,530,0.686,1073797,146,0.7,1.011126029,535.8967954,147.6244002,0.693632456,1
118,0.7,0.01,3,243,0.956,1073797,146,0.7,1.011126029,245.7036251,147.6244002,0.966636484,1
119,0.7,0.01,3,739,0.814,1073797,146,0.7,1.011126029,747.2221355,147.6244002,0.823056588,1
120,0.7,0.01,3,394,0.888,1073797,146,0.7,1.011126029,398.3836554,147.6244002,0.897879914,1
121,0.7,0.01,3,339,0.926,1073797,146,0.7,1.011126029,342.7717238,147.6244002,0.936302703,1
122,0.7,0.01,3,265,0.953,1073797,146,0.7,1.011126029,267.9483977,147.6244002,0.963603106,1
123,0.7,0.01,3,278,0.911,1073797,146,0.7,1.011126029,281.0930361,147.6244002,0.921135812,1
124,0.7,0.01,3,197,0.948,1073797,146,0.7,1.011126029,199.1918277,147.6244002,0.958547476,1
125,0.7,0.01,3,172,0.927,1073797,146,0.7,1.011126029,173.913677,147.6244002,0.937313829,1
126,0.7,0.01,3,223,0.923,1073797,146,0.7,1.011126029,225.4811045,147.6244002,0.933269325,1
127,0.7,0.01,3,137,0.963,1073797,146,0.7,1.011126029,138.524266,147.6244002,0.973714366,1
128,0.7,0.01,3,551,0.642,1073797,146,0.7,1.011126029,557.130442,147.6244002,0.649142911,1
129,0.7,0.01,3,309,0.909,1073797,146,0.7,1.011126029,312.437943,147.6244002,0.91911356,1
130,0.7,0.01,3,251,0.94,1073797,146,0.7,1.011126029,253.7926333,147.6244002,0.950458467,1
131,0.7,0.01,3,136,0.881,1073797,146,0.7,1.011126029,137.51314,147.6244002,0.890802032,1
132,0.7,0.01,3,149,0.897,1073797,146,0.7,1.011126029,150.6577783,147.6244002,0.906980048,1
133,0.7,0.01,3,450,0.811,1073797,146,0.7,1.011126029,455.0067131,147.6244002,0.82002321,1
134,0.7,0.01,3,96,0.954,1073797,146,0.7,1.011126029,97.06809879,147.6244002,0.964614232,1
135,0.7,0.01,3,162,0.895,1073797,146,0.7,1.011126029,163.8024167,147.6244002,0.904957796,1
136,0.7,0.01,3,361,0.937,1073797,146,0.7,1.011126029,365.0164965,147.6244002,0.947425089,1
137,0.7,0.01,3,269,0.941,1073797,146,0.7,1.011126029,271.9929018,147.6244002,0.951469593,1
138,0.7,0.01,3,637,0.788,1073797,146,0.7,1.011126029,644.0872805,147.6244002,0.796767311,1
139,0.7,0.01,3,368,0.917,1073797,146,0.7,1.011126029,372.0943787,147.6244002,0.927202569,1
140,0.7,0.01,3,413,0.864,1073797,146,0.7,1.011126029,417.59505,147.6244002,0.873612889,1
141,0.7,0.01,3,100,0.842,1073797,146,0.7,1.011126029,101.1126029,147.6244002,0.851368116,1
142,0.7,0.01,3,419,0.864,1073797,146,0.7,1.011126029,423.6618062,147.6244002,0.873612889,1
